"GEO_ID","NAME","H1_001N","H1_002N","H1_003N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant",
"1000000US420034520003022","Block 3022, Block Group 3, Census Tract 4520, Allegheny County, Pennsylvania","3","3","0",
"1000000US420034520003023","Block 3023, Block Group 3, Census Tract 4520, Allegheny County, Pennsylvania","25","25","0",
"1000000US420034520003024","Block 3024, Block Group 3, Census Tract 4520, Allegheny County, Pennsylvania","38","36","2",
"1000000US420034520003025","Block 3025, Block Group 3, Census Tract 4520, Allegheny County, Pennsylvania","11","10","1",
"1000000US420034520003026","Block 3026, Block Group 3, Census Tract 4520, Allegheny County, Pennsylvania","5","5","0",
"1000000US420034520003027","Block 3027, Block Group 3, Census Tract 4520, Allegheny County, Pennsylvania","10","10","0",
"1000000US420034520003028","Block 3028, Block Group 3, Census Tract 4520, Allegheny County, Pennsylvania","8","2","6",
"1000000US420034520003029","Block 3029, Block Group 3, Census Tract 4520, Allegheny County, Pennsylvania","8","8","0",
"1000000US420034520003030","Block 3030, Block Group 3, Census Tract 4520, Allegheny County, Pennsylvania","6","5","1",
"1000000US420034520003031","Block 3031, Block Group 3, Census Tract 4520, Allegheny County, Pennsylvania","21","21","0",
"1000000US420034520003032","Block 3032, Block Group 3, Census Tract 4520, Allegheny County, Pennsylvania","5","5","0",
"1000000US420034520003033","Block 3033, Block Group 3, Census Tract 4520, Allegheny County, Pennsylvania","17","17","0",
"1000000US420034520003034","Block 3034, Block Group 3, Census Tract 4520, Allegheny County, Pennsylvania","3","0","3",
"1000000US420034520003035","Block 3035, Block Group 3, Census Tract 4520, Allegheny County, Pennsylvania","5","5","0",
"1000000US420034520003036","Block 3036, Block Group 3, Census Tract 4520, Allegheny County, Pennsylvania","5","5","0",
"1000000US420034520003037","Block 3037, Block Group 3, Census Tract 4520, Allegheny County, Pennsylvania","6","6","0",
"1000000US420034520003038","Block 3038, Block Group 3, Census Tract 4520, Allegheny County, Pennsylvania","8","8","0",
"1000000US420034520003039","Block 3039, Block Group 3, Census Tract 4520, Allegheny County, Pennsylvania","10","10","0",
"1000000US420034520004000","Block 4000, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","131","131","0",
"1000000US420034520004001","Block 4001, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","5","5","0",
"1000000US420034520004002","Block 4002, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","7","7","0",
"1000000US420034520004003","Block 4003, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","36","36","0",
"1000000US420034520004004","Block 4004, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","9","9","0",
"1000000US420034520004005","Block 4005, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","2","0","2",
"1000000US420034520004006","Block 4006, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","37","33","4",
"1000000US420034520004007","Block 4007, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","17","17","0",
"1000000US420034520004008","Block 4008, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","6","6","0",
"1000000US420034520004009","Block 4009, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004010","Block 4010, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","1","1","0",
"1000000US420034520004011","Block 4011, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","15","15","0",
"1000000US420034520004012","Block 4012, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004013","Block 4013, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","200","185","15",
"1000000US420034520004014","Block 4014, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","4","3","1",
"1000000US420034520004015","Block 4015, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","13","13","0",
"1000000US420034520004016","Block 4016, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004017","Block 4017, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","2","2","0",
"1000000US420034520004018","Block 4018, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","12","12","0",
"1000000US420034520004019","Block 4019, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","2","2","0",
"1000000US420034520004020","Block 4020, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004021","Block 4021, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004022","Block 4022, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004023","Block 4023, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004024","Block 4024, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004025","Block 4025, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","1","1","0",
"1000000US420034520004026","Block 4026, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004027","Block 4027, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","2","2","0",
"1000000US420034520004028","Block 4028, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004029","Block 4029, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004030","Block 4030, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004031","Block 4031, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","2","0","2",
"1000000US420034520004032","Block 4032, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004033","Block 4033, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","1","1","0",
"1000000US420034520004034","Block 4034, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","11","11","0",
"1000000US420034520004035","Block 4035, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004036","Block 4036, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","1","1","0",
"1000000US420034520004037","Block 4037, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004038","Block 4038, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","1","0","1",
"1000000US420034520004039","Block 4039, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","4","4","0",
"1000000US420034520004040","Block 4040, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","172","172","0",
"1000000US420034520004041","Block 4041, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","3","3","0",
"1000000US420034520004042","Block 4042, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","18","18","0",
"1000000US420034520004043","Block 4043, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","10","10","0",
"1000000US420034520004044","Block 4044, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","39","36","3",
"1000000US420034520004045","Block 4045, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","3","1","2",
"1000000US420034520004046","Block 4046, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004047","Block 4047, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004048","Block 4048, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","5","0","5",
"1000000US420034520004049","Block 4049, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004050","Block 4050, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004051","Block 4051, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004052","Block 4052, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004053","Block 4053, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","5","5","0",
"1000000US420034520004054","Block 4054, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004055","Block 4055, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034520004056","Block 4056, Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034530031000","Block 1000, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","1","0","1",
"1000000US420034530031001","Block 1001, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","11","11","0",
"1000000US420034530031002","Block 1002, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","85","85","0",
"1000000US420034530031003","Block 1003, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","11","11","0",
"1000000US420034530031004","Block 1004, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034530031005","Block 1005, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","12","12","0",
"1000000US420034530031006","Block 1006, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","1","1","0",
"1000000US420034530031007","Block 1007, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","13","13","0",
"1000000US420034530031008","Block 1008, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034530031009","Block 1009, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","2","0","2",
"1000000US420034530031010","Block 1010, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","7","7","0",
"1000000US420034530031011","Block 1011, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","64","62","2",
"1000000US420034530031012","Block 1012, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","28","22","6",
"1000000US420034530031013","Block 1013, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","30","22","8",
"1000000US420034530031014","Block 1014, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","4","4","0",
"1000000US420034530031015","Block 1015, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","9","5","4",
"1000000US420034530031016","Block 1016, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","8","6","2",
"1000000US420034530031017","Block 1017, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","15","15","0",
"1000000US420034530031018","Block 1018, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034530031019","Block 1019, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","103","103","0",
"1000000US420034530031020","Block 1020, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034530031021","Block 1021, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034530031022","Block 1022, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","28","28","0",
"1000000US420034530031023","Block 1023, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","1","1","0",
"1000000US420034530031024","Block 1024, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","7","7","0",
"1000000US420034530031025","Block 1025, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034530031026","Block 1026, Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","68","58","10",
"1000000US420034530032000","Block 2000, Block Group 2, Census Tract 4530.03, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034530032001","Block 2001, Block Group 2, Census Tract 4530.03, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034530032002","Block 2002, Block Group 2, Census Tract 4530.03, Allegheny County, Pennsylvania","1","1","0",
"1000000US420034530032003","Block 2003, Block Group 2, Census Tract 4530.03, Allegheny County, Pennsylvania","19","16","3",
"1000000US420034530032004","Block 2004, Block Group 2, Census Tract 4530.03, Allegheny County, Pennsylvania","6","5","1",
"1000000US420034530032005","Block 2005, Block Group 2, Census Tract 4530.03, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034530032006","Block 2006, Block Group 2, Census Tract 4530.03, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034530032007","Block 2007, Block Group 2, Census Tract 4530.03, Allegheny County, Pennsylvania","14","8","6",
"1000000US420034530032008","Block 2008, Block Group 2, Census Tract 4530.03, Allegheny County, Pennsylvania","109","109","0",
"1000000US420034530032009","Block 2009, Block Group 2, Census Tract 4530.03, Allegheny County, Pennsylvania","89","89","0",
"1000000US420034530032010","Block 2010, Block Group 2, Census Tract 4530.03, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034530032011","Block 2011, Block Group 2, Census Tract 4530.03, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034530032012","Block 2012, Block Group 2, Census Tract 4530.03, Allegheny County, Pennsylvania","21","21","0",
"1000000US420034530041000","Block 1000, Block Group 1, Census Tract 4530.04, Allegheny County, Pennsylvania","39","39","0",
"1000000US420034530041001","Block 1001, Block Group 1, Census Tract 4530.04, Allegheny County, Pennsylvania","15","10","5",
"1000000US420034530041002","Block 1002, Block Group 1, Census Tract 4530.04, Allegheny County, Pennsylvania","83","83","0",
"1000000US420034530041003","Block 1003, Block Group 1, Census Tract 4530.04, Allegheny County, Pennsylvania","191","184","7",
"1000000US420034530041004","Block 1004, Block Group 1, Census Tract 4530.04, Allegheny County, Pennsylvania","18","18","0",
"1000000US420034530041005","Block 1005, Block Group 1, Census Tract 4530.04, Allegheny County, Pennsylvania","6","0","6",
"1000000US420034530041006","Block 1006, Block Group 1, Census Tract 4530.04, Allegheny County, Pennsylvania","120","120","0",
"1000000US420034530041007","Block 1007, Block Group 1, Census Tract 4530.04, Allegheny County, Pennsylvania","18","18","0",
"1000000US420034530041008","Block 1008, Block Group 1, Census Tract 4530.04, Allegheny County, Pennsylvania","191","191","0",
"1000000US420034530041009","Block 1009, Block Group 1, Census Tract 4530.04, Allegheny County, Pennsylvania","38","38","0",
"1000000US420034530042000","Block 2000, Block Group 2, Census Tract 4530.04, Allegheny County, Pennsylvania","30","29","1",
"1000000US420034530042001","Block 2001, Block Group 2, Census Tract 4530.04, Allegheny County, Pennsylvania","250","245","5",
"1000000US420034530042002","Block 2002, Block Group 2, Census Tract 4530.04, Allegheny County, Pennsylvania","10","7","3",
"1000000US420034530042003","Block 2003, Block Group 2, Census Tract 4530.04, Allegheny County, Pennsylvania","340","321","19",
"1000000US420034530042004","Block 2004, Block Group 2, Census Tract 4530.04, Allegheny County, Pennsylvania","33","33","0",
"1000000US420034530042005","Block 2005, Block Group 2, Census Tract 4530.04, Allegheny County, Pennsylvania","13","13","0",
"1000000US420034530042006","Block 2006, Block Group 2, Census Tract 4530.04, Allegheny County, Pennsylvania","49","46","3",
"1000000US420034530042007","Block 2007, Block Group 2, Census Tract 4530.04, Allegheny County, Pennsylvania","16","16","0",
"1000000US420034530042008","Block 2008, Block Group 2, Census Tract 4530.04, Allegheny County, Pennsylvania","226","224","2",
"1000000US420034530042009","Block 2009, Block Group 2, Census Tract 4530.04, Allegheny County, Pennsylvania","40","40","0",
"1000000US420034530043000","Block 3000, Block Group 3, Census Tract 4530.04, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034530043001","Block 3001, Block Group 3, Census Tract 4530.04, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034530043002","Block 3002, Block Group 3, Census Tract 4530.04, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034530043003","Block 3003, Block Group 3, Census Tract 4530.04, Allegheny County, Pennsylvania","49","47","2",
"1000000US420034530043004","Block 3004, Block Group 3, Census Tract 4530.04, Allegheny County, Pennsylvania","1","1","0",
"1000000US420034530043005","Block 3005, Block Group 3, Census Tract 4530.04, Allegheny County, Pennsylvania","363","329","34",
"1000000US420034530043006","Block 3006, Block Group 3, Census Tract 4530.04, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034530043007","Block 3007, Block Group 3, Census Tract 4530.04, Allegheny County, Pennsylvania","366","328","38",
"1000000US420034530043008","Block 3008, Block Group 3, Census Tract 4530.04, Allegheny County, Pennsylvania","50","50","0",
"1000000US420034530043009","Block 3009, Block Group 3, Census Tract 4530.04, Allegheny County, Pennsylvania","50","49","1",
"1000000US420034530043010","Block 3010, Block Group 3, Census Tract 4530.04, Allegheny County, Pennsylvania","110","105","5",
"1000000US420034530043011","Block 3011, Block Group 3, Census Tract 4530.04, Allegheny County, Pennsylvania","8","1","7",
"1000000US420034530043012","Block 3012, Block Group 3, Census Tract 4530.04, Allegheny County, Pennsylvania","73","73","0",
"1000000US420034530043013","Block 3013, Block Group 3, Census Tract 4530.04, Allegheny County, Pennsylvania","182","175","7",
"1000000US420034530043014","Block 3014, Block Group 3, Census Tract 4530.04, Allegheny County, Pennsylvania","34","34","0",
"1000000US420034530043015","Block 3015, Block Group 3, Census Tract 4530.04, Allegheny County, Pennsylvania","22","10","12",
"1000000US420034530043016","Block 3016, Block Group 3, Census Tract 4530.04, Allegheny County, Pennsylvania","4","4","0",
"1000000US420034530043017","Block 3017, Block Group 3, Census Tract 4530.04, Allegheny County, Pennsylvania","22","15","7",
"1000000US420034530044000","Block 4000, Block Group 4, Census Tract 4530.04, Allegheny County, Pennsylvania","22","22","0",
"1000000US420034530044001","Block 4001, Block Group 4, Census Tract 4530.04, Allegheny County, Pennsylvania","98","98","0",
"1000000US420034530044002","Block 4002, Block Group 4, Census Tract 4530.04, Allegheny County, Pennsylvania","82","82","0",
"1000000US420034530044003","Block 4003, Block Group 4, Census Tract 4530.04, Allegheny County, Pennsylvania","30","30","0",
"1000000US420034530044004","Block 4004, Block Group 4, Census Tract 4530.04, Allegheny County, Pennsylvania","32","32","0",
"1000000US420034530044005","Block 4005, Block Group 4, Census Tract 4530.04, Allegheny County, Pennsylvania","121","103","18",
"1000000US420034550001000","Block 1000, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","110","110","0",
"1000000US420034550001001","Block 1001, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","6","6","0",
"1000000US420034550001002","Block 1002, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","29","29","0",
"1000000US420034550001003","Block 1003, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","5","3","2",
"1000000US420034550001004","Block 1004, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","55","49","6",
"1000000US420034550001005","Block 1005, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","15","14","1",
"1000000US420034550001006","Block 1006, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","9","9","0",
"1000000US420034550001007","Block 1007, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","6","5","1",
"1000000US420034550001008","Block 1008, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","18","17","1",
"1000000US420034550001009","Block 1009, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","48","32","16",
"1000000US420034550001010","Block 1010, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","25","25","0",
"1000000US420034550001011","Block 1011, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","22","22","0",
"1000000US420034550001012","Block 1012, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","18","18","0",
"1000000US420034550001013","Block 1013, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","32","32","0",
"1000000US420034550001014","Block 1014, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","12","12","0",
"1000000US420034550001015","Block 1015, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","14","14","0",
"1000000US420034550001016","Block 1016, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","26","20","6",
"1000000US420034550001017","Block 1017, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","22","22","0",
"1000000US420034550001018","Block 1018, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","12","12","0",
"1000000US420034550001019","Block 1019, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034550001020","Block 1020, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","3","2","1",
"1000000US420034550001021","Block 1021, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","17","17","0",
"1000000US420034550001022","Block 1022, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034550001023","Block 1023, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","12","6","6",
"1000000US420034550001024","Block 1024, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","4","4","0",
"1000000US420034550001025","Block 1025, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","6","4","2",
"1000000US420034550001026","Block 1026, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","6","6","0",
"1000000US420034550001027","Block 1027, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","32","30","2",
"1000000US420034550001028","Block 1028, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","42","40","2",
"1000000US420034550001029","Block 1029, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","12","12","0",
"1000000US420034550001030","Block 1030, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","9","9","0",
"1000000US420034550001031","Block 1031, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","15","15","0",
"1000000US420034550001032","Block 1032, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","14","14","0",
"1000000US420034550001033","Block 1033, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","1","1","0",
"1000000US420034550001034","Block 1034, Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","34","34","0",
"1000000US420034560011000","Block 1000, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034560011001","Block 1001, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034560011002","Block 1002, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034560011003","Block 1003, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034560011004","Block 1004, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034560011005","Block 1005, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","6","6","0",
"1000000US420034560011006","Block 1006, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","22","20","2",
"1000000US420034560011007","Block 1007, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","21","13","8",
"1000000US420034560011008","Block 1008, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","19","14","5",
"1000000US420034560011009","Block 1009, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","2","2","0",
"1000000US420034560011010","Block 1010, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","181","181","0",
"1000000US420034560011011","Block 1011, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","18","18","0",
"1000000US420034560011012","Block 1012, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","10","10","0",
"1000000US420034560011013","Block 1013, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","10","8","2",
"1000000US420034560011014","Block 1014, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","18","14","4",
"1000000US420034560011015","Block 1015, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","5","0","5",
"1000000US420034560011016","Block 1016, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","34","28","6",
"1000000US420034560011017","Block 1017, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","16","16","0",
"1000000US420034560011018","Block 1018, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","4","4","0",
"1000000US420034560011019","Block 1019, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034560011020","Block 1020, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034560011021","Block 1021, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","33","33","0",
"1000000US420034560011022","Block 1022, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","6","6","0",
"1000000US420034560011023","Block 1023, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","23","21","2",
"1000000US420034560011024","Block 1024, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034560011025","Block 1025, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","3","3","0",
"1000000US420034560011026","Block 1026, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","31","28","3",
"1000000US420034560011027","Block 1027, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","32","31","1",
"1000000US420034560011028","Block 1028, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034560011029","Block 1029, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034560011030","Block 1030, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","38","38","0",
"1000000US420034560011031","Block 1031, Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034560012000","Block 2000, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","43","38","5",
"1000000US420034560012001","Block 2001, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034560012002","Block 2002, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","7","7","0",
"1000000US420034560012003","Block 2003, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","98","84","14",
"1000000US420034560012004","Block 2004, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","77","77","0",
"1000000US420034560012005","Block 2005, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","0","0","0",
"1000000US420034560012006","Block 2006, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","10","10","0",
"1000000US420034560012007","Block 2007, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","7","7","0",
"1000000US420034560012008","Block 2008, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","8","0","8",
"1000000US420034560012009","Block 2009, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","16","16","0",
"1000000US420034560012010","Block 2010, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","13","13","0",
"1000000US420034560012011","Block 2011, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","78","78","0",
"1000000US420034560012012","Block 2012, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","45","45","0",
"1000000US420034560012013","Block 2013, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","30","27","3",
"1000000US420034560012014","Block 2014, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","90","90","0",
"1000000US420034560012015","Block 2015, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","323","323","0",
"1000000US420034560012016","Block 2016, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","9","9","0",
"1000000US420034560012017","Block 2017, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","123","123","0",
"1000000US420034560012018","Block 2018, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","5","5","0",
"1000000US420034560012019","Block 2019, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","15","15","0",
"1000000US420034560012020","Block 2020, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","6","6","0",
"1000000US420034560012021","Block 2021, Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","1","1","0",
